"EMPLOYEE_ID","ALTERNATE_ID","PERSON_TITLE","FORM_OF_ADDRESS","NAME","FIRST_NAME","MIDDLE_NAME","LAST_NAME","PRONOUN","SUFFIX","NAME_TYPE","NAME_FORMAT","COUNTRY","GENDER_IDENTITY","BIRTH_DATE","GENDER","MILITARY_STATUS","ETHNICITY","MARRIAGE_STATUS","PHOTO_URL","ROLES","__ROW_MD5","__DLH_IS_DELETED","__DLH_SYNC_TS","__DLH_START_TS","__DLH_FINISH_TS","__DLH_IS_ACTIVE"
"00001728541",NULL," ","Mr","John North Dakota","John"," ","North Dakota",NULL,NULL,"PRI",NULL,"US",NULL,"1990-01-01","M",NULL,"HISPA","S",NULL,"[{""role"":""WFA_ADMIN""}]","2ce5b8b75a6a16e9f2419adef1de0f0d","false","2023-01-19T14:54:17.540315Z","2023-01-19T14:54:17.540315Z","2023-01-19T14:54:17.540315Z","true"
"00001729511",NULL," ",NULL,"Amber New Jersey","Amber"," ","New Jersey",NULL,NULL,"PRI",NULL,"US",NULL,"1989-09-06","M",NULL,"WHITE","S",NULL,"[{""role"":""HRENTRY""},{""role"":""I9_AUTH""},{""role"":""WFA_USER""}]","5594901580a076b96e2956a2df88f687","false","2023-01-19T14:54:17.540562Z","2023-01-19T14:54:17.540562Z","2023-01-19T14:54:17.540562Z","true"
"00001729512","67676767676",NULL,"Mrs","Ishawna 31TUser","Ishawna"," ","31TUser",NULL,NULL,"PRF","US","US","Female","1989-09-14","F","2","WHITE","S",NULL,"[{""role"":""APPROVER""},{""role"":""CDM""},{""role"":""EPHNA""},{""role"":""EPHPR""},{""role"":""EPHRS""},{""role"":""EPNPI""},{""role"":""EPTAG""},{""role"":""HRAUTH""},{""role"":""HRAdmin""},{""role"":""HRENTRY""},{""role"":""HRPAY_W2""},{""role"":""HRSECURITY""},{""role"":""I9_AUTH""},{""role"":""IMMI_ADMIN""},{""role"":""INITIATOR""},{""role"":""INTG_ADM""},{""role"":""MTAG""},{""role"":""SAV_PLN_ADM""},{""role"":""WFA_ADMIN""}]","378df121040b106f61680fedd69fee0f","false","2023-01-19T14:54:17.541002Z","2023-01-19T14:54:17.541002Z","2023-01-19T14:54:17.541002Z","true"
"00001743726",NULL," ","Mr","James New York","James"," ","New York",NULL,NULL,"PRI",NULL,"US",NULL,"1990-10-25","F","N","BLACK","S",NULL,"[{""role"":""WFA_USER""}]","618c81c9b34adc95019dfff0e4f139c8","false","2023-01-19T14:54:17.541316Z","2023-01-19T14:54:17.541316Z","2023-01-19T14:54:17.541316Z","true"
"00001796802",NULL," ",NULL,"Mark Montana","Mark"," ","Montana",NULL,NULL,"PRI",NULL,"US",NULL,"1985-03-20","M",NULL,"WHITE","S",NULL,"[{""role"":""HRENTRY""}]","b7d5aa479926bb946fa29a73fe6047f6","false","2023-01-19T14:54:17.541563Z","2023-01-19T14:54:17.541563Z","2023-01-19T14:54:17.541563Z","true"
"00001810089",NULL," ",NULL,"Atmapriya New Hampshire","Atmapriya"," ","New Hampshire",NULL,NULL,"PRI",NULL,"US",NULL,"1978-10-10","M","X","PACIF","M",NULL,NULL,"39ad3e2c429b803153e1e9b44b78a2fa","false","2023-01-19T14:54:17.541815Z","2023-01-19T14:54:17.541815Z","2023-01-19T14:54:17.541815Z","true"
"00001864924",NULL,NULL,NULL,"John Michigan","John"," ","Michigan",NULL,NULL,"PRF","US","US",NULL,"1970-01-01","M",NULL,"TWO","S",NULL,"[{""role"":""MTAG""},{""role"":""WFA_USER""}]","c0780659458f6061907c2f19da958aed","false","2023-01-19T14:54:17.542239Z","2023-01-19T14:54:17.542239Z","2023-01-19T14:54:17.542239Z","true"
"00001884135",NULL," ",NULL,"Leonard Oklahoma","Leonard"," ","Oklahoma",NULL,NULL,"PRI",NULL,"US",NULL,"1984-01-02","M",NULL,"WHITE","S",NULL,NULL,"c067a73a22aeeaf41a9190db28aedf06","false","2023-01-19T14:54:17.542564Z","2023-01-19T14:54:17.542564Z","2023-01-19T14:54:17.542564Z","true"
"00001903347","M594"," ",NULL,"John Wisconsin","John"," ","Wisconsin",NULL,NULL,"PRI",NULL,"US",NULL,"1990-01-01","M","X","NSPEC","S",NULL,"[{""role"":""HRAUTH_R""},{""role"":""WFA_USER""}]","0d52d10217bd0de50795e8a5a6c29658","false","2023-01-19T14:54:17.542853Z","2023-01-19T14:54:17.542853Z","2023-01-19T14:54:17.542853Z","true"
"00001922551",NULL," ",NULL,"Linda Ohio","Linda"," ","Ohio",NULL,NULL,"PRI",NULL,"US",NULL,"1997-03-10","M",NULL,"WHITE","S",NULL,NULL,"d04ea4367ea8746fe9c1401e805a7d0e","false","2023-01-19T14:54:17.543114Z","2023-01-19T14:54:17.543114Z","2023-01-19T14:54:17.543114Z","true"
"00001925968",NULL," ",NULL,"Doug Idaho","Doug"," ","Idaho",NULL,NULL,"PRI",NULL,"US",NULL,"1989-04-25","M",NULL,"HISPA","S",NULL,NULL,"04286fa3806f855c95d9103d327e403d","false","2023-01-19T14:54:17.543398Z","2023-01-19T14:54:17.543398Z","2023-01-19T14:54:17.543398Z","true"
"00001933369",NULL," ",NULL,"Mickey Missouri","Mickey"," ","Missouri",NULL,NULL,"PRI",NULL,"US",NULL,"1980-01-01","M",NULL,"NSPEC","S",NULL,NULL,"190311f6b5cb24bcbe4f26ecff256b27","false","2023-01-19T14:54:17.543682Z","2023-01-19T14:54:17.543682Z","2023-01-19T14:54:17.543682Z","true"
"00001941443","114",NULL,"a","Jane Arkansas","Jane"," ","Arkansas",NULL,"Mr","PRF","US","US",NULL,"1980-01-01","F","2","WHITE","S",NULL,"[{""role"":""APPROVER""},{""role"":""EPTAG""},{""role"":""HRAUTH""},{""role"":""HRAdmin""},{""role"":""HRENTRY""},{""role"":""HRPAY_W2""},{""role"":""HRSECURITY""},{""role"":""I9_AUTH""},{""role"":""INITIATOR""},{""role"":""INTG_ADM""},{""role"":""MTAG""},{""role"":""SAV_PLN_ADM""},{""role"":""WFA_ADMIN""}]","b616f1b955e476ee7e9cd956a280a13a","false","2023-01-19T14:54:17.544141Z","2023-01-19T14:54:17.544141Z","2023-01-19T14:54:17.544141Z","true"
"00001941447","141",NULL,NULL,"Stephen A Connecticut","Stephen","A","Connecticut",NULL,NULL,"PRF","US","US",NULL,"1980-01-08","M",NULL,"NSPEC","S",NULL,NULL,"ddd8f94c3bcc7fd3526dd5f8666c601f","false","2023-01-19T14:54:17.544528Z","2023-01-19T14:54:17.544528Z","2023-01-19T14:54:17.544528Z","true"
"00001941448",NULL,NULL,NULL,"Shelia Florida","Shelia"," ","Florida",NULL,NULL,"PRF","US","US",NULL,"1982-01-01","F"," ","NSPEC","S",NULL,"[{""role"":""EPTAG""},{""role"":""HRAUTH""},{""role"":""HRENTRY""},{""role"":""WFA_USER""}]","0e287f8109c01ea7af8c37f2cb2e1bf0","false","2023-01-19T14:54:17.544912Z","2023-01-19T14:54:17.544912Z","2023-01-19T14:54:17.544912Z","true"
"00001970501",NULL,NULL,NULL,"Ron South Carolina","Ron"," ","South Carolina",NULL,NULL,"PRF","US","US",NULL,"1978-07-06","M",NULL,"NSPEC","S",NULL,"[{""role"":""WFA_USER""}]","e7c248c4a1c8d0f51f41e21c42c1676e","false","2023-01-19T14:54:17.545262Z","2023-01-19T14:54:17.545262Z","2023-01-19T14:54:17.545262Z","true"
"00001970502",NULL,NULL,"a","Aaron 114 Sharp","Aaron","114","Sharp",NULL,"Mr","PRF","US","US",NULL,"1978-07-05","M",NULL,"NSPEC","S",NULL,"[{""role"":""HRAUTH""},{""role"":""IMMI_ADMIN""},{""role"":""WFA_USER""}]","7270e0f9352814b942463c918ba8b02b","false","2023-01-19T14:54:17.545696Z","2023-01-19T14:54:17.545696Z","2023-01-19T14:54:17.545696Z","true"
"00001970504",NULL," ",NULL,"Don Indiana","Don"," ","Indiana",NULL,NULL,"PRI",NULL,"US",NULL,"1978-07-07","M","1","WHITE","S",NULL,NULL,"a7e8dbc4e19d8a79f6c016a506a1c7ed","false","2023-01-19T14:54:17.545975Z","2023-01-19T14:54:17.545975Z","2023-01-19T14:54:17.545975Z","true"
"00001970508",NULL," ",NULL,"Renee Pennsylvania","Renee"," ","Pennsylvania",NULL,NULL,"PRI",NULL,"US",NULL,"1979-09-09","M",NULL,"NSPEC","S",NULL,NULL,"51d8aad157873c8cd863e951f8f091df","false","2023-01-19T14:54:17.546223Z","2023-01-19T14:54:17.546223Z","2023-01-19T14:54:17.546223Z","true"
"00001970515",NULL," ",NULL,"David Delaware","David",NULL,"Delaware",NULL,NULL,"PRI","US","US",NULL,"1978-07-15","M","1","WHITE","S",NULL,NULL,"2091cf66f27119715a9fb7cc26f8360f","false","2023-01-19T14:54:17.546657Z","2023-01-19T14:54:17.546657Z","2023-01-19T14:54:17.546657Z","true"
"00002012139",NULL," ","Mr","Keith Nevada","Keith"," ","Nevada",NULL,NULL,"PRI",NULL,"US",NULL,"1978-10-10","M","1","NSPEC","S",NULL,NULL,"0816b4377f39a03ef69b11b8f7b3e702","false","2023-01-19T14:54:17.546944Z","2023-01-19T14:54:17.546944Z","2023-01-19T14:54:17.546944Z","true"
"00002012140","xiWdN"," ",NULL,"Terri Oregon","Terri"," ","Oregon",NULL,NULL,"PRI",NULL,"US",NULL,"1989-01-01","M",NULL,"NSPEC","S",NULL,NULL,"0ce876e0774ef617b2c4cb2c24200d7e","false","2023-01-19T14:54:17.547180Z","2023-01-19T14:54:17.547180Z","2023-01-19T14:54:17.547180Z","true"
"00002017373",NULL," ",NULL,"Whitney Houston","Whitney"," ","Houston",NULL,NULL,"PRI",NULL,"US",NULL,"1976-10-11","M","A","AMIND","S",NULL,NULL,"0618e9bf528517803bd16e06c25755ab","false","2023-01-19T14:54:17.547403Z","2023-01-19T14:54:17.547403Z","2023-01-19T14:54:17.547403Z","true"
"00002072646",NULL," ",NULL,"Manju QA","Manju"," ","QA",NULL,NULL,"PRI",NULL,"US",NULL,"1988-01-01","M",NULL,"WHITE","S",NULL,"[{""role"":""APPROVER""},{""role"":""CDM""},{""role"":""EPTAG""},{""role"":""HRAUTH""},{""role"":""HRAdmin""},{""role"":""HRENTRY""},{""role"":""HRPAY_W2""},{""role"":""HRSECURITY""},{""role"":""I9_AUTH""},{""role"":""INITIATOR""},{""role"":""INTG_ADM""},{""role"":""MTAG""},{""role"":""SAV_PLN_ADM""},{""role"":""WFA_ADMIN""}]","6de9739895c7d06d36aa6e40be0d986a","false","2023-01-19T14:54:17.547696Z","2023-01-19T14:54:17.547696Z","2023-01-19T14:54:17.547696Z","true"
"00002090616","DhQZv",NULL,"Mr","Kumar Nebraska","Kumar",NULL,"Nebraska",NULL,NULL,"PRF","US","US",NULL,"1980-04-18","M",NULL,"NSPEC","S",NULL,NULL,"a023c4fbd7162fc5d9d4dfd1da05ca25","false","2023-01-19T14:54:17.548048Z","2023-01-19T14:54:17.548048Z","2023-01-19T14:54:17.548048Z","true"
"00002090621","mZRcj"," ",NULL,"Samuel White","Samuel"," ","White",NULL,NULL,"PRI",NULL,"US",NULL,"1970-09-14","M",NULL,"NSPEC","S",NULL,NULL,"21bd081b5cae403c2550c265172020e0","false","2023-01-19T14:54:17.548310Z","2023-01-19T14:54:17.548310Z","2023-01-19T14:54:17.548310Z","true"
"00002093980","jennmckay",NULL,NULL,"Jennifer McKay","Jennifer",NULL,"McKay",NULL,NULL,"PRF","US","US",NULL,"1980-01-01","F",NULL,"NSPEC","S",NULL,"[{""role"":""APPROVER""},{""role"":""CDM""},{""role"":""EPTAG""},{""role"":""HRAUTH""},{""role"":""HRAdmin""},{""role"":""HRENTRY""},{""role"":""HRPAY_W2""},{""role"":""HRSECURITY""},{""role"":""I9_AUTH""},{""role"":""IMMI_ADMIN""},{""role"":""INITIATOR""},{""role"":""INTG_ADM""},{""role"":""MTAG""},{""role"":""SAV_PLN_ADM""},{""role"":""WFA_ADMIN""}]","2d31e549ce0121b76bf6254160ae9929","false","2023-01-19T14:54:17.548713Z","2023-01-19T14:54:17.548713Z","2023-01-19T14:54:17.548713Z","true"
"00002158399",NULL," "," ","Rajesh Kothakota","Rajesh"," ","Kothakota",NULL," ","PRI",NULL,"US",NULL,"1983-08-19","M","5","ASIAN","S",NULL,NULL,"e4f1d355603688154b2bb7bd5d146d6c","false","2023-01-19T14:54:17.548998Z","2023-01-19T14:54:17.548998Z","2023-01-19T14:54:17.548998Z","true"
"00002158400",NULL," ",NULL,"Trinity Tucker","Trinity"," ","Tucker",NULL,NULL,"PRI",NULL,"US",NULL,"1982-02-23","M",NULL,"NSPEC","S",NULL,NULL,"e483ce143bef3378cdd86b686c9cf0a3","false","2023-01-19T14:54:17.549232Z","2023-01-19T14:54:17.549232Z","2023-01-19T14:54:17.549232Z","true"
"00002166149",NULL," ",NULL,"Christopher Minnesota","Christopher",NULL,"Minnesota",NULL,NULL,"PRI",NULL,"US",NULL,"1985-01-01","M",NULL,"NSPEC","S",NULL,"[{""role"":""HRAdmin""},{""role"":""INTG_ADM""},{""role"":""WFA_USER""}]","2174d8a145a0498cbb92ffe335342453","false","2023-01-19T14:54:17.549484Z","2023-01-19T14:54:17.549484Z","2023-01-19T14:54:17.549484Z","true"
"00002203605"," "," "," ","Susan Bowers","Susan"," ","Bowers",NULL," ","PRI","US","US",NULL,"1987-01-01","F",NULL,"WHITE","S",NULL,"[{""role"":""CDM""},{""role"":""EPHNA""},{""role"":""EPHPR""},{""role"":""EPHRS""},{""role"":""EPNPI""},{""role"":""EPTAG""},{""role"":""HRAUTH""},{""role"":""HRAdmin""},{""role"":""HRENTRY""},{""role"":""HRPAY_W2""},{""role"":""HRSECURITY""},{""role"":""I9_AUTH""},{""role"":""IMMI_ADMIN""},{""role"":""INTG_ADM""},{""role"":""LTR_SIGN""},{""role"":""MTAG""},{""role"":""MTAG_C""},{""role"":""SAV_PLN_ADM""},{""role"":""TIMEOFF_ADM""},{""role"":""WFA_ADMIN""}]","22bba7afd33b4b7930cd62a046cf76e7","false","2023-01-19T14:54:17.549849Z","2023-01-19T14:54:17.549849Z","2023-01-19T14:54:17.549849Z","true"
"00002206002"," "," ",NULL,"Maria Illinois","Maria"," ","Illinois",NULL,NULL,"PRI",NULL,"US",NULL,"1983-02-14","F","X","WHITE","S",NULL,NULL,"7d81661b2f104e25b155458cd574e361","false","2023-01-19T14:54:17.550133Z","2023-01-19T14:54:17.550133Z","2023-01-19T14:54:17.550133Z","true"
"00002215381","307"," ",NULL,"Lori Brown","Lori"," ","Brown",NULL,NULL,"PRI",NULL,"US",NULL,"1979-03-14","F","Z","WHITE","S",NULL,"[{""role"":""CDM""},{""role"":""EPTAG""},{""role"":""HRAUTH""},{""role"":""HRAdmin""},{""role"":""HRENTRY""},{""role"":""HRPAY_W2""},{""role"":""HRSECURITY""},{""role"":""I9_AUTH""},{""role"":""IMMI_ADMIN""},{""role"":""INTG_ADM""},{""role"":""LTR_SIGN""},{""role"":""MTAG""},{""role"":""SAV_PLN_ADM""},{""role"":""WFA_ADMIN""}]","05db381d90bc2d5671c070a3c2e449d5","false","2023-01-19T14:54:17.550523Z","2023-01-19T14:54:17.550523Z","2023-01-19T14:54:17.550523Z","true"
"00002215523","222",NULL,NULL,"Elise Van Boven","Elise",NULL,"Van Boven",NULL,NULL,"PRF","US","US",NULL,"1983-10-10","F","2","WHITE","S",NULL,"[{""role"":""APPROVER""},{""role"":""CDM""},{""role"":""EPTAG""},{""role"":""HRAUTH""},{""role"":""HRAdmin""},{""role"":""HRENTRY""},{""role"":""HRPAY_W2""},{""role"":""HRSECURITY""},{""role"":""I9_AUTH""},{""role"":""IMMI_ADMIN""},{""role"":""INITIATOR""},{""role"":""INTG_ADM""},{""role"":""MTAG""},{""role"":""SAV_PLN_ADM""},{""role"":""TIMEOFF_ADM""},{""role"":""WFA_ADMIN""}]","9ea1928bdbfd8e9d85b094fa96a4984a","false","2023-01-19T14:54:17.550976Z","2023-01-19T14:54:17.550976Z","2023-01-19T14:54:17.550976Z","true"
"00002223525"," "," ",NULL,"Brandon Massachusetts","Brandon"," ","Massachusetts",NULL,NULL,"PRI",NULL,"US",NULL,"1985-01-01","M"," ","NSPEC","S",NULL,"[{""role"":""WFA_USER""}]","b0fa346b6df4157e197752da239eccd6","false","2023-01-19T14:54:17.551240Z","2023-01-19T14:54:17.551240Z","2023-01-19T14:54:17.551240Z","true"
"00002254360"," "," ",NULL,"Kristey Walley","Kristey"," ","Walley",NULL,NULL,"PRI",NULL,"US",NULL,"1958-03-19","F","X","TWO","S",NULL,"[{""role"":""CDM""},{""role"":""EPTAG""},{""role"":""HRAUTH""},{""role"":""HRAdmin""},{""role"":""HRENTRY""},{""role"":""HRPAY_W2""},{""role"":""HRSECURITY""},{""role"":""I9_AUTH""},{""role"":""IMMI_ADMIN""},{""role"":""INTG_ADM""},{""role"":""MTAG""},{""role"":""SAV_PLN_ADM""},{""role"":""WFA_ADMIN""}]","09782ca1b1ad9cfa3da68811c73ae22f","false","2023-01-19T14:54:17.551552Z","2023-01-19T14:54:17.551552Z","2023-01-19T14:54:17.551552Z","true"
"00002258448","100106"," "," ","Amy Smith","Amy"," ","Smith",NULL," ","PRI",NULL,"US",NULL,"1985-01-01","F"," ","WHITE","S",NULL,"[{""role"":""WFA_USER""}]","eb6d96d13ec0e1234643f318f2bfcb9c","false","2023-01-19T14:54:17.551890Z","2023-01-19T14:54:17.551890Z","2023-01-19T14:54:17.551890Z","true"
"00002259605"," "," ",NULL,"Thomas Kansas","Thomas"," ","Kansas",NULL,NULL,"PRI",NULL,"US",NULL,"1998-10-17","M"," ","NSPEC","S",NULL,"[{""role"":""APPROVER""},{""role"":""CDM""},{""role"":""EPTAG""},{""role"":""HRAUTH""},{""role"":""HRAdmin""},{""role"":""HRENTRY""},{""role"":""HRPAY_W2""},{""role"":""HRSECURITY""},{""role"":""I9_AUTH""},{""role"":""IMMI_ADMIN""},{""role"":""INITIATOR""},{""role"":""INTG_ADM""},{""role"":""MTAG""},{""role"":""SAV_PLN_ADM""},{""role"":""TIMEOFF_ADM""},{""role"":""WFA_ADMIN""}]","8f9808d3223fa64176ba6722df960571","false","2023-01-19T14:54:17.552229Z","2023-01-19T14:54:17.552229Z","2023-01-19T14:54:17.552229Z","true"
"00002281051"," "," "," ","Nathur M Saha","Nathur","M","Saha",NULL," ","PRI",NULL,"US",NULL,"1979-02-13","M"," ","NSPEC","S",NULL,NULL,"20bd1dc512155b5cdfae3f3dcbd5ad24","false","2023-01-19T14:54:17.552508Z","2023-01-19T14:54:17.552508Z","2023-01-19T14:54:17.552508Z","true"
"00002316309"," "," ",NULL,"Aruna Udayanga Tebel","Aruna","Udayanga","Tebel",NULL,NULL,"PRI",NULL,"US",NULL,"1980-01-01","F"," ","NSPEC","S",NULL,"[{""role"":""HRAUTH""},{""role"":""HRENTRY""},{""role"":""INTG_ADM""},{""role"":""WFA_ADMIN""}]","ae74c91243379d51013bba8d30edcc86","false","2023-01-19T14:54:18.643399Z","2023-01-19T14:54:18.643399Z","2023-01-19T14:54:18.643399Z","true"
"00002316320"," "," "," ","Madhu Kommidi","Madhu"," ","Kommidi",NULL," ","PRI",NULL,"US",NULL,"1980-01-01","M"," ","NSPEC","S",NULL,"[{""role"":""INTG_ADM""},{""role"":""WFA_ADMIN""}]","11e7c406c36a08279b6343b283145b5b","false","2023-01-19T14:54:18.643854Z","2023-01-19T14:54:18.643854Z","2023-01-19T14:54:18.643854Z","true"
"00002316322"," "," "," ","Sathish Rapolu","Sathish"," ","Rapolu",NULL," ","PRI",NULL,"US",NULL,"1980-01-01","M"," ","NSPEC","S",NULL,NULL,"54ae5f5687cc3aa3104720b636eb03f4","false","2023-01-19T14:54:18.644261Z","2023-01-19T14:54:18.644261Z","2023-01-19T14:54:18.644261Z","true"
"00002316326"," "," "," ","Shireesha Baddam","Shireesha"," ","Baddam",NULL," ","PRI",NULL,"US",NULL,"1980-01-01","F"," ","NSPEC","S",NULL,NULL,"7676fd82a211311834e769f673fe57d7","false","2023-01-19T14:54:18.644597Z","2023-01-19T14:54:18.644597Z","2023-01-19T14:54:18.644597Z","true"
"00002316328"," "," ",NULL,"Vijay Kumar","Vijay"," ","Kumar",NULL,NULL,"PRI",NULL,"US",NULL,"1980-01-01","M"," ","NSPEC","S",NULL,"[{""role"":""INTG_ADM""},{""role"":""WFA_ADMIN""}]","e453714a5ce48f39d978ec39f2b173dc","false","2023-01-19T14:54:18.644950Z","2023-01-19T14:54:18.644950Z","2023-01-19T14:54:18.644950Z","true"
"00002316329"," "," ",NULL,"Updated Testing","Updated"," ","Testing",NULL,NULL,"PRI",NULL,"US",NULL,"1980-01-01","M"," ","NSPEC","S",NULL,"[{""role"":""INTG_ADM""},{""role"":""WFA_ADMIN""}]","8d806c374a9dfc75c273357687c34e38","false","2023-01-19T14:54:18.645292Z","2023-01-19T14:54:18.645292Z","2023-01-19T14:54:18.645292Z","true"
"00002316332"," ",NULL,NULL,"Srinivasareddy Sanikommu","Srinivasareddy"," ","Sanikommu",NULL,NULL,"PRF","US","US",NULL,"1980-01-01","M"," ","NSPEC","S",NULL,"[{""role"":""INTG_ADM""},{""role"":""WFA_ADMIN""}]","5d42475eea2910b12d914ba178230405","false","2023-01-19T14:54:18.645773Z","2023-01-19T14:54:18.645773Z","2023-01-19T14:54:18.645773Z","true"
"00002316333"," "," "," ","Stephen Watters","Stephen"," ","Watters",NULL," ","PRI",NULL,"US",NULL,"1980-01-01","M"," ","NSPEC","S",NULL,NULL,"850922c7dfa95d85c879ff46d34cb4c9","false","2023-01-19T14:54:18.646087Z","2023-01-19T14:54:18.646087Z","2023-01-19T14:54:18.646087Z","true"
"00002316335"," ",NULL,NULL,"Kristina M Ho","Kristina","M","Ho",NULL,NULL,"PRF","US","US",NULL,"1980-01-01","F","R","HISPA","S",NULL,"[{""role"":""HRAUTH""},{""role"":""INTG_ADM""},{""role"":""WFA_ADMIN""}]","15e7dadcbfd2f1df502b176e0ca03763","false","2023-01-19T14:54:18.646643Z","2023-01-19T14:54:18.646643Z","2023-01-19T14:54:18.646643Z","true"
"00002316336"," "," "," ","Hima Kudum","Hima"," ","Kudum",NULL," ","PRI",NULL,"US",NULL,"1980-01-01","F"," ","NSPEC","S",NULL,"[{""role"":""CDM""},{""role"":""EPTAG""},{""role"":""HRAUTH""},{""role"":""HRAdmin""},{""role"":""HRENTRY""},{""role"":""HRPAY_W2""},{""role"":""HRSECURITY""},{""role"":""INTG_ADM""},{""role"":""MTAG""},{""role"":""SAV_PLN_ADM""}]","f8d64023a5ae6820c00f21ed02bae83d","false","2023-01-19T14:54:18.647040Z","2023-01-19T14:54:18.647040Z","2023-01-19T14:54:18.647040Z","true"
"00002316339"," "," "," ","Maahi Kodaparthi","Maahi"," ","Kodaparthi",NULL," ","PRI",NULL,"US",NULL,"1980-01-01","F"," ","NSPEC","S",NULL,"[{""role"":""INTG_ADM""},{""role"":""WFA_ADMIN""}]","e0e588cba07b8c1ef48c948331aadb90","false","2023-01-19T14:54:18.647416Z","2023-01-19T14:54:18.647416Z","2023-01-19T14:54:18.647416Z","true"
"00002316342"," "," "," ","Saranya Vijayavarman","Saranya"," ","Vijayavarman",NULL," ","PRI",NULL,"US",NULL,"1980-01-01","F"," ","NSPEC","S",NULL,"[{""role"":""WFA_USER""}]","d7fe0221f6903ce83836528adc1f993d","false","2023-01-19T14:54:18.647797Z","2023-01-19T14:54:18.647797Z","2023-01-19T14:54:18.647797Z","true"
"00002316350"," "," "," ","Vamsi Chakravarthy","Vamsi"," ","Chakravarthy",NULL," ","PRI",NULL,"US",NULL,"1980-01-01","M"," ","NSPEC","S",NULL,NULL,"981f8a2892df8739d08a90420fdc7b58","false","2023-01-19T14:54:18.648103Z","2023-01-19T14:54:18.648103Z","2023-01-19T14:54:18.648103Z","true"
"00002316353"," "," "," ","Srinivasa Kaacham","Srinivasa"," ","Kaacham",NULL," ","PRI",NULL,"US",NULL,"1980-01-01","F"," ","NSPEC","S",NULL,"[{""role"":""INTG_ADM""},{""role"":""WFA_ADMIN""}]","e25cb834dc694830a6ffbd9b8cfff2f6","false","2023-01-19T14:54:18.648423Z","2023-01-19T14:54:18.648423Z","2023-01-19T14:54:18.648423Z","true"
"00002316354"," "," "," ","Nagendra Poreddy","Nagendra"," ","Poreddy",NULL," ","PRI",NULL,"US",NULL,"1980-01-01","M"," ","NSPEC","S",NULL,"[{""role"":""INTG_ADM""},{""role"":""WFA_ADMIN""}]","cf17e73a02a5776fcdff7fbcb527e330","false","2023-01-19T14:54:18.648752Z","2023-01-19T14:54:18.648752Z","2023-01-19T14:54:18.648752Z","true"
"00002316362"," "," "," ","Srinivas Chary","Srinivas"," ","Chary",NULL," ","PRI",NULL,"US",NULL,"1980-01-01","M"," ","NSPEC","S",NULL,"[{""role"":""INTG_ADM""},{""role"":""WFA_ADMIN""}]","4c67cb4d6f7cedef9f8c1957097cb7ae","false","2023-01-19T14:54:18.649075Z","2023-01-19T14:54:18.649075Z","2023-01-19T14:54:18.649075Z","true"
"00002324842"," "," ",NULL,"Matthew Maine","Matthew"," ","Maine",NULL,NULL,"PRI",NULL,"US",NULL,"1990-03-01","M"," ","NSPEC","S",NULL,"[{""role"":""MTAG""}]","0ac94843a767598ef6c033051acaa438","false","2023-01-19T14:54:18.649328Z","2023-01-19T14:54:18.649328Z","2023-01-19T14:54:18.649328Z","true"
"00002390085",NULL,NULL,NULL,"John Johnson","John",NULL,"Johnson",NULL,NULL,"PRI","US","US",NULL,"1990-01-01","M","1","NSPEC","S",NULL,"[{""role"":""HRAUTH""},{""role"":""I9_AUTH""},{""role"":""INTG_ADM""}]","8bb08ab1cff85a2833a3f3d08edc9229","false","2023-01-19T14:54:18.649581Z","2023-01-19T14:54:18.649581Z","2023-01-19T14:54:18.649581Z","true"
"00002479189"," "," ",NULL,"Tyler Louisiana","Tyler"," ","Louisiana",NULL,NULL,"PRI",NULL,"US",NULL,"1925-08-20","M"," ","NSPEC","S",NULL,NULL,"9f2f7c917fe0c8731b241558ac9fb12d","false","2023-01-19T14:54:18.649832Z","2023-01-19T14:54:18.649832Z","2023-01-19T14:54:18.649832Z","true"
"00002481382","CP100057"," "," ","Sunil Lee","Sunil",NULL,"Lee",NULL," ","PRI",NULL,"US",NULL,"1977-10-22","M","X","ASIAN","M",NULL,NULL,"6c9cefd7e5c74daea564bf28c80a7234","false","2023-01-19T14:54:18.650072Z","2023-01-19T14:54:18.650072Z","2023-01-19T14:54:18.650072Z","true"
"00002488812"," ",NULL,NULL,"James Pieceworker","James",NULL,"Pieceworker",NULL,NULL,"PRI","US","US",NULL,"1956-02-04","M","X","NSPEC","S",NULL,NULL,"7a94079f78acdba9f6f10c62c77b2933","false","2023-01-19T14:54:18.650314Z","2023-01-19T14:54:18.650314Z","2023-01-19T14:54:18.650314Z","true"
"00002494887"," "," "," ","Stephen Washington","Stephen"," ","Washington",NULL," ","PRI",NULL,"US",NULL,"1955-01-03","M"," ","NSPEC","S",NULL,NULL,"6c8ad851939857516640a07417d698c5","false","2023-01-19T14:54:18.650547Z","2023-01-19T14:54:18.650547Z","2023-01-19T14:54:18.650547Z","true"
"00002498209"," ",NULL,NULL,"SundayDryRun Testing Aprilfifth","SundayDryRun","Testing","Aprilfifth",NULL," ","PRF",NULL,"US",NULL,"1981-11-14","M"," ","NSPEC","S",NULL,NULL,"20990a7be5c67d280348648a8195e788","false","2023-01-19T14:54:18.650906Z","2023-01-19T14:54:18.650906Z","2023-01-19T14:54:18.650906Z","true"
